OBSERVATION DATE,OBSERVER ID
1/1/2016,obsr297882
1/1/2016,obsr272580
1/1/2016,obsr656514
1/1/2016,obsr470525
1/1/2016,obsr52415
1/1/2016,obsr725160
1/1/2016,obsr508288
1/1/2016,obsr525421
1/1/2016,obsr398287
1/1/2016,obsr288273
1/1/2016,obsr101852
1/1/2016,obsr124129
1/1/2016,obsr461960
1/1/2016,obsr291271
1/1/2016,obsr856370
1/1/2016,obsr457539
1/1/2016,obsr166818
1/1/2016,obsr469070
1/1/2016,obsr57435
1/1/2016,obsr190833
1/1/2016,obsr569892
1/1/2016,obsr165941
1/1/2016,obsr281712
1/1/2016,obsr283648
1/1/2016,obsr798724
1/1/2016,obsr705365
1/1/2016,obsr2903
1/1/2016,obsr615264
1/1/2016,obsr356008
1/1/2016,obsr597571
1/1/2016,obsr549044
1/1/2016,obsr89144
1/1/2016,obsr766051
1/1/2016,obsr772423
1/1/2016,obsr236938
1/1/2016,obsr653684
1/1/2016,obsr189500
1/1/2016,obsr336206
1/1/2016,obsr311898
1/1/2016,obsr427457
1/1/2016,obsr599794
1/1/2016,obsr334026
1/1/2016,obsr519694
1/1/2016,obsr448787
1/1/2016,obsr43010
1/1/2016,obsr273980
1/1/2016,obsr301847
1/1/2016,obsr633570
1/1/2016,obsr626343
1/1/2016,obsr397739
1/1/2016,obsr759659
1/1/2016,obsr552051
1/1/2016,obsr20184
1/1/2016,obsr553213
1/1/2016,obsr170680
1/1/2016,obsr752134
1/1/2016,obsr500477
1/1/2016,obsr283423
1/1/2016,obsr648342
1/1/2016,obsr178330
1/1/2016,obsr41746
1/1/2016,obsr169994
1/1/2016,obsr562116
1/1/2016,obsr883703
1/1/2016,obsr287978
1/1/2016,obsr739826
1/1/2016,obsr703333
1/1/2016,obsr616126
1/1/2016,obsr761550
1/1/2016,obsr810802
1/1/2016,obsr545219
1/1/2016,obsr268368
1/1/2016,obsr164612
1/1/2016,obsr648044
1/1/2016,obsr860216
1/1/2016,obsr538231
1/1/2016,obsr614297
1/1/2016,obsr709769
1/1/2016,obsr529975
1/1/2016,obsr530947
1/1/2016,obsr205845
1/1/2016,obsr796100
1/1/2016,obsr739416
1/1/2016,obsr755804
1/1/2016,obsr595322
1/1/2016,obsr767492
1/1/2016,obsr284469
1/1/2016,obsr395165
1/1/2016,obsr791165
1/1/2016,obsr300659
1/1/2016,obsr33031
1/1/2016,obsr50136
1/1/2016,obsr755844
1/1/2016,obsr138561
1/1/2016,obsr804514
1/1/2016,obsr777262
1/1/2016,obsr756781
1/1/2016,obsr252995
1/1/2016,obsr383156
1/1/2016,obsr727773
1/1/2016,obsr742818
1/1/2016,obsr322278
1/1/2016,obsr116942
1/1/2016,obsr218731
1/1/2016,obsr136723
1/1/2016,obsr104201
1/1/2016,obsr202915
1/1/2016,obsr701213
1/1/2016,obsr297434
1/1/2016,obsr268398
1/1/2016,obsr491338
1/1/2016,obsr2537
1/1/2016,obsr102020
1/1/2016,obsr291424
1/1/2016,obsr632303
1/1/2016,obsr563761
1/1/2016,obsr626235
1/1/2016,obsr542940
1/1/2016,obsr274617
1/1/2016,obsr698889
1/1/2016,obsr788573
1/1/2016,obsr202151
1/1/2016,obsr293603
1/1/2016,obsr799045
1/1/2016,obsr604884
1/1/2016,obsr315244
1/1/2016,obsr361172
1/1/2016,obsr398329
1/1/2016,obsr689053
1/1/2016,obsr150399
1/1/2016,obsr354284
1/1/2016,obsr745507
1/1/2016,obsr440758
1/1/2016,obsr544221
1/1/2016,obsr688490
1/1/2016,obsr88692
1/1/2016,obsr259255
1/1/2016,obsr608951
1/1/2016,obsr753677
1/1/2016,obsr834980
1/1/2016,obsr212445
1/1/2016,obsr763472
1/1/2016,obsr680241
1/1/2016,obsr282997
1/1/2016,obsr288346
1/1/2016,obsr705068
1/1/2016,obsr618490
1/1/2016,obsr351839
1/1/2016,obsr340603
1/1/2016,obsr672913
1/1/2016,obsr336788
1/1/2016,obsr682854
1/1/2016,obsr667239
1/1/2016,obsr454809
1/1/2016,obsr356318
1/1/2016,obsr763403
1/1/2016,obsr439304
1/1/2016,obsr607371
1/1/2016,obsr1119894
1/1/2016,obsr784463
1/1/2016,obsr22279
1/1/2016,obsr696457
1/1/2016,obsr1058050
1/1/2016,obsr447256
1/1/2016,obsr659875
1/1/2016,obsr56527
1/1/2016,obsr759351
1/1/2016,obsr150133
1/1/2016,obsr758639
1/1/2016,obsr302025
1/1/2016,obsr217098
1/1/2016,obsr750107
1/1/2016,obsr675678
1/1/2016,obsr639438
1/1/2016,obsr732006
1/1/2016,obsr418622
1/1/2016,obsr56211
1/1/2016,obsr402480
1/1/2016,obsr92733
1/1/2016,obsr299795
1/1/2016,obsr177891
1/1/2016,obsr129978
1/1/2016,obsr720506
1/1/2016,obsr692028
1/1/2016,obsr230649
1/1/2016,obsr486693
1/1/2016,obsr164417
1/1/2016,obsr55771
1/1/2016,obsr228832
1/1/2016,obsr708815
1/1/2016,obsr752709
1/1/2016,obsr25261
1/1/2016,obsr168109
1/1/2016,obsr275486
1/1/2016,obsr703664
1/1/2016,obsr625213
1/1/2016,obsr120774
1/1/2016,obsr14277
1/1/2016,obsr95514
1/1/2016,obsr362665
1/1/2016,obsr547151
1/1/2016,obsr537789
1/1/2016,obsr338954
1/1/2016,obsr402317
1/1/2016,obsr146783
1/1/2016,obsr779274
1/1/2016,obsr220791
1/1/2016,obsr353125
1/1/2016,obsr540405
1/1/2016,obsr125749
1/1/2016,obsr358031
1/1/2016,obsr107777
1/1/2016,obsr38567
1/1/2016,obsr454814
1/1/2016,obsr105984
1/1/2016,obsr582641
1/1/2016,obsr829568
1/1/2016,obsr174561
1/1/2016,obsr20168
1/1/2016,obsr438048
1/1/2016,obsr183460
1/1/2016,obsr350764
1/1/2016,obsr131249
1/1/2016,obsr439108
1/1/2016,obsr542871
1/1/2016,obsr533882
1/1/2016,obsr90466
1/1/2016,obsr208365
1/1/2016,obsr515932
1/1/2016,obsr209805
1/1/2016,obsr536690
1/1/2016,obsr758357
1/1/2016,obsr420399
1/1/2016,obsr346097
1/1/2016,obsr761625
1/1/2016,obsr418247
1/1/2016,obsr396952
1/1/2016,obsr41972
1/1/2016,obsr743330
1/1/2016,obsr186661
1/1/2016,obsr312067
1/1/2016,obsr326181
1/1/2016,obsr680206
1/1/2016,obsr800578
1/1/2016,obsr395263
1/1/2016,obsr683006
1/1/2016,obsr441312
1/1/2016,obsr139794
1/1/2016,obsr279600
1/1/2016,obsr997291
1/1/2016,obsr366400
1/1/2016,obsr651963
1/1/2016,obsr244829
1/1/2016,obsr635099
1/1/2016,obsr292612
1/1/2016,obsr17458
1/1/2016,obsr134972
1/1/2016,obsr339108
1/1/2016,obsr183325
1/1/2016,obsr128852
1/1/2016,obsr104064
1/1/2016,obsr566666
1/1/2016,obsr203071
1/1/2016,obsr701253
1/1/2016,obsr202704
1/1/2016,obsr393402
1/1/2016,obsr39941
1/1/2016,obsr160507
1/1/2016,obsr759939
1/1/2016,obsr725680
1/1/2016,obsr121486
1/1/2016,obsr601782
1/1/2016,obsr91370
1/1/2016,obsr742868
1/1/2016,obsr773310
1/1/2016,obsr306341
1/1/2016,obsr503404
1/1/2016,obsr40764
1/1/2016,obsr554664
1/1/2016,obsr686403
1/1/2016,obsr730293
1/1/2016,obsr166699
1/1/2016,obsr567550
1/1/2016,obsr219185
1/1/2016,obsr707193
1/1/2016,obsr638072
1/1/2016,obsr523239
1/1/2016,obsr788466
1/1/2016,obsr18909
1/1/2016,obsr454334
1/1/2016,obsr90861
1/1/2016,obsr433524
1/1/2016,obsr837249
1/1/2016,obsr771861
1/1/2016,obsr184047
1/1/2016,obsr496897
1/1/2016,obsr159703
1/1/2016,obsr345244
1/1/2016,obsr354566
1/1/2016,obsr775336
1/1/2016,obsr828144
1/1/2016,obsr508711
1/1/2016,obsr112083
1/1/2016,obsr613922
1/1/2016,obsr785027
1/1/2016,obsr731315
1/1/2016,obsr207633
1/1/2016,obsr680407
1/1/2016,obsr94508
1/1/2016,obsr646480
1/1/2016,obsr368818
1/1/2016,obsr710601
1/1/2016,obsr350767
1/1/2016,obsr37758
1/1/2016,obsr475380
1/1/2016,obsr560928
1/1/2016,obsr59502
1/1/2016,obsr624247
1/1/2016,obsr215786
1/1/2016,obsr763848
1/1/2016,obsr350433
1/1/2016,obsr575316
1/1/2016,obsr273696
1/1/2016,obsr692811
1/1/2016,obsr126911
1/1/2016,obsr348973
1/1/2016,obsr705302
1/1/2016,obsr682472
1/1/2016,obsr697074
1/1/2016,obsr660809
1/1/2016,obsr39918
1/1/2016,obsr765128
1/1/2016,obsr520211
1/1/2016,obsr342342
1/1/2016,obsr515679
1/1/2016,obsr155017
1/1/2016,obsr353555
1/1/2016,obsr649774
1/1/2016,obsr669190
1/1/2016,obsr754139
1/1/2016,obsr104161
1/1/2016,obsr40616
1/1/2016,obsr680482
1/1/2016,obsr761934
1/1/2016,obsr313343
1/1/2016,obsr184051
1/1/2016,obsr503692
1/1/2016,obsr389036
1/1/2016,obsr586346
1/1/2016,obsr286789
1/1/2016,obsr338453
1/1/2016,obsr283687
1/1/2016,obsr554444
1/1/2016,obsr236953
1/1/2016,obsr629829
1/1/2016,obsr328974
1/1/2016,obsr99518
1/1/2016,obsr408219
1/1/2016,obsr765979
1/1/2016,obsr318332
1/1/2016,obsr656528
1/1/2016,obsr761360
1/1/2016,obsr235477
1/1/2016,obsr737884
1/1/2016,obsr706776
1/1/2016,obsr5524
1/1/2016,obsr852351
1/1/2016,obsr725823
1/1/2016,obsr533458
1/1/2016,obsr399776
1/1/2016,obsr601976
1/1/2016,obsr431315
1/1/2016,obsr835482
1/1/2016,obsr159042
1/1/2016,obsr434826
1/1/2016,obsr709560
1/1/2016,obsr148027
1/1/2016,obsr705457
1/1/2016,obsr533679
1/1/2016,obsr573582
1/1/2016,obsr101419
1/1/2016,obsr754128
1/1/2016,obsr312191
1/1/2016,obsr556920
1/1/2016,obsr279344
1/1/2016,obsr594799
1/1/2016,obsr184015
1/1/2016,obsr563140
1/1/2016,obsr154428
1/1/2016,obsr655308
1/1/2016,obsr683771
1/1/2016,obsr214650
1/1/2016,obsr422701
1/1/2016,obsr452812
1/1/2016,obsr761407
1/1/2016,obsr837031
1/1/2016,obsr191211
1/1/2016,obsr687784
1/1/2016,obsr279899
1/1/2016,obsr561533
1/1/2016,obsr765531
1/1/2016,obsr404259
1/1/2016,obsr691104
1/1/2016,obsr108916
1/1/2016,obsr785118
1/1/2016,obsr433510
1/1/2016,obsr632075
1/1/2016,obsr605484
1/1/2016,obsr346743
1/1/2016,obsr22422
1/1/2016,obsr208643
1/1/2016,obsr680120
1/1/2016,obsr679955
1/1/2016,obsr629723
1/1/2016,obsr518930
1/1/2016,obsr773295
1/1/2016,obsr39448
1/1/2016,obsr674592
1/1/2016,obsr803765
1/1/2016,obsr401955
1/1/2016,obsr719147
1/1/2016,obsr573453
1/1/2016,obsr685276
1/1/2016,obsr752234
1/1/2016,obsr142596
1/1/2016,obsr762137
1/1/2016,obsr918224
1/1/2016,obsr726801
1/1/2016,obsr163393
1/1/2016,obsr692156
1/1/2016,obsr294109
1/1/2016,obsr56891
1/1/2016,obsr87965
1/1/2016,obsr46557
1/1/2016,obsr110313
1/1/2016,obsr567795
1/1/2016,obsr210322
1/1/2016,obsr287589
1/1/2016,obsr677991
1/1/2016,obsr278277
1/1/2016,obsr695404
1/1/2016,obsr628334
1/1/2016,obsr710088
1/1/2016,obsr680370
1/1/2016,obsr710900
1/1/2016,obsr426052
1/1/2016,obsr806058
1/1/2016,obsr96454
1/1/2016,obsr760398
1/1/2016,obsr688849
1/1/2016,obsr701310
1/1/2016,obsr550308
1/1/2016,obsr281519
1/1/2016,obsr440657
1/1/2016,obsr268817
1/1/2016,obsr219481
1/1/2016,obsr745105
1/1/2016,obsr555649
1/1/2016,obsr56433
1/1/2016,obsr758331
1/1/2016,obsr496821
1/1/2016,obsr695206
1/1/2016,obsr158944
1/1/2016,obsr143887
1/1/2016,obsr801654
1/1/2016,obsr595760
1/1/2016,obsr143969
1/1/2016,obsr688436
1/1/2016,obsr244996
1/1/2016,obsr353657
1/1/2016,obsr683002
1/1/2016,obsr785506
1/1/2016,obsr2231
1/1/2016,obsr488102
1/1/2016,obsr806099
1/1/2016,obsr169571
1/1/2016,obsr743086
1/1/2016,obsr676446
1/1/2016,obsr834997
1/1/2016,obsr354410
1/1/2016,obsr524043
1/1/2016,obsr140715
1/1/2016,obsr40695
1/1/2016,obsr761645
1/1/2016,obsr232699
1/1/2016,obsr478252
1/1/2016,obsr129392
1/1/2016,obsr695038
1/1/2016,obsr39438
1/1/2016,obsr769312
1/1/2016,obsr758766
1/1/2016,obsr492279
1/1/2016,obsr106307
1/1/2016,obsr819714
1/1/2016,obsr702292
1/1/2016,obsr738870
1/1/2016,obsr341057
1/1/2016,obsr291198
1/1/2016,obsr115145
1/1/2016,obsr730546
1/1/2016,obsr349194
1/1/2016,obsr352514
1/1/2016,obsr57727
1/1/2016,obsr358074
1/1/2016,obsr119891
1/1/2016,obsr662650
1/1/2016,obsr547315
1/1/2016,obsr334962
1/1/2016,obsr404149
1/1/2016,obsr800539
1/1/2016,obsr742713
1/1/2016,obsr800533
1/1/2016,obsr745997
1/1/2016,obsr743003
1/1/2016,obsr685267
1/1/2016,obsr533844
1/1/2016,obsr335480
1/1/2016,obsr139228
1/1/2016,obsr220275
1/1/2016,obsr273025
1/1/2016,obsr122370
1/1/2016,obsr266003
1/1/2016,obsr252466
1/1/2016,obsr800535
1/1/2016,obsr345517
1/1/2016,obsr353264
1/1/2016,obsr282252
1/1/2016,obsr729082
1/1/2016,obsr213429
1/1/2016,obsr436087
1/1/2016,obsr413715
1/1/2016,obsr102204
1/1/2016,obsr239248
1/1/2016,obsr92701
1/1/2016,obsr405624
1/1/2016,obsr235938
1/1/2016,obsr941353
1/1/2016,obsr768638
1/1/2016,obsr708066
1/1/2016,obsr668458
1/1/2016,obsr541547
1/1/2016,obsr744562
1/1/2016,obsr162100
1/1/2016,obsr288039
1/1/2016,obsr86170
1/1/2016,obsr747507
1/1/2016,obsr348265
1/1/2016,obsr321489
1/1/2016,obsr231258
1/1/2016,obsr51241
1/1/2016,obsr646826
1/1/2016,obsr52199
1/1/2016,obsr503502
1/1/2016,obsr200944
1/1/2016,obsr280855
1/1/2016,obsr681459
1/1/2016,obsr46566
1/1/2016,obsr1216875
1/1/2016,obsr413288
1/1/2016,obsr160888
1/1/2016,obsr331497
1/1/2016,obsr286391
1/1/2016,obsr627435
1/1/2016,obsr438817
1/1/2016,obsr302324
1/1/2016,obsr682364
1/1/2016,obsr304404
1/1/2016,obsr204025
1/1/2016,obsr588481
1/1/2016,obsr737160
1/1/2016,obsr1312892
1/1/2016,obsr678479
1/1/2016,obsr149224
1/1/2016,obsr393164
1/1/2016,obsr338044
1/1/2016,obsr667746
1/1/2016,obsr93281
1/1/2016,obsr294789
1/1/2016,obsr649357
1/1/2016,obsr60119
1/1/2016,obsr554925
1/1/2016,obsr567348
1/1/2016,obsr709150
1/1/2016,obsr153517
1/1/2016,obsr203193
1/1/2016,obsr396162
1/1/2016,obsr728881
1/1/2016,obsr370697
1/1/2016,obsr743855
1/1/2016,obsr337949
1/1/2016,obsr665067
1/1/2016,obsr297329
1/1/2016,obsr349713
1/1/2016,obsr703072
1/1/2016,obsr132273
1/1/2016,obsr760198
1/1/2016,obsr418704
1/1/2016,obsr406674
1/1/2016,obsr757334
1/1/2016,obsr240317
1/1/2016,obsr112980
1/1/2016,obsr362898
1/1/2016,obsr948817
1/1/2016,obsr521669
1/1/2016,obsr785846
1/1/2016,obsr48314
1/1/2016,obsr172872
1/1/2016,obsr499990
1/1/2016,obsr708415
1/1/2016,obsr916642
1/1/2016,obsr722363
1/1/2016,obsr804519
1/1/2016,obsr491949
1/1/2016,obsr144718
1/1/2016,obsr639378
1/1/2016,obsr756725
1/1/2016,obsr420253
1/1/2016,obsr1283038
1/1/2016,obsr205492
1/1/2016,obsr106432
1/1/2016,obsr825928
1/1/2016,obsr410643
1/1/2016,obsr227190
1/1/2016,obsr801913
1/1/2016,obsr771435
1/1/2016,obsr321172
1/1/2016,obsr650501
1/1/2016,obsr571450
1/1/2016,obsr519779
1/1/2016,obsr541916
1/1/2016,obsr152570
1/1/2016,obsr331665
1/1/2016,obsr163305
1/1/2016,obsr179574
1/1/2016,obsr140644
1/1/2016,obsr237758
1/1/2016,obsr326660
1/1/2016,obsr382012
1/1/2016,obsr166857
1/1/2016,obsr706041
1/1/2016,obsr197636
1/1/2016,obsr826816
1/1/2016,obsr610122
1/1/2016,obsr4487
1/1/2016,obsr672286
1/1/2016,obsr566203
1/1/2016,obsr438177
1/1/2016,obsr799467
1/1/2016,obsr720993
1/1/2016,obsr767031
1/1/2016,obsr222965
1/1/2016,obsr850270
1/1/2016,obsr530341
1/1/2016,obsr374885
1/1/2016,obsr438781
1/1/2016,obsr197749
1/1/2016,obsr469104
1/1/2016,obsr795020
1/1/2016,obsr194447
1/1/2016,obsr199743
1/1/2016,obsr801994
1/1/2016,obsr676330
1/1/2016,obsr951320
1/1/2016,obsr213707
1/1/2016,obsr361409
1/1/2016,obsr320666
1/1/2016,obsr523833
1/1/2016,obsr759899
1/1/2016,obsr602810
1/1/2016,obsr532086
1/1/2016,obsr219714
1/1/2016,obsr1560
1/1/2016,obsr180519
1/1/2016,obsr690725
1/1/2016,obsr131083
1/1/2016,obsr605509
1/1/2016,obsr789581
1/1/2016,obsr227170
1/1/2016,obsr750806
1/1/2016,obsr281607
1/1/2016,obsr1128274
1/1/2016,obsr210729
1/1/2016,obsr206279
1/1/2016,obsr767664
1/1/2016,obsr321498
1/1/2016,obsr759047
1/1/2016,obsr276518
1/1/2016,obsr342940
1/1/2016,obsr510839
1/1/2016,obsr784134
1/1/2016,obsr834402
1/1/2016,obsr469119
1/1/2016,obsr312303
1/1/2016,obsr276273
1/1/2016,obsr552646
1/1/2016,obsr139705
1/1/2016,obsr126898
1/1/2016,obsr108498
1/1/2016,obsr537311
1/1/2016,obsr290525
1/1/2016,obsr160053
1/1/2016,obsr414926
1/1/2016,obsr592153
1/1/2016,obsr212158
1/1/2016,obsr351067
1/1/2016,obsr813822
1/1/2016,obsr808621
1/1/2016,obsr705188
1/1/2016,obsr199055
1/1/2016,obsr114511
1/1/2016,obsr334865
1/1/2016,obsr662459
1/1/2016,obsr88263
1/1/2016,obsr463131
1/1/2016,obsr837350
1/1/2016,obsr396597
1/1/2016,obsr715225
1/1/2016,obsr231574
1/1/2016,obsr749505
1/1/2016,obsr320486
1/1/2016,obsr394272
1/1/2016,obsr422666
1/1/2016,obsr443805
1/1/2016,obsr669288
1/1/2016,obsr290753
1/1/2016,obsr753901
1/1/2016,obsr49901
1/1/2016,obsr22246
1/1/2016,obsr421424
1/1/2016,obsr470282
1/1/2016,obsr625078
1/1/2016,obsr282929
1/1/2016,obsr649198
1/1/2016,obsr634370
1/1/2016,obsr243863
1/1/2016,obsr621425
1/1/2016,obsr149009
1/1/2016,obsr773790
1/1/2016,obsr683646
1/1/2016,obsr106931
1/1/2016,obsr523866
1/1/2016,obsr800645
1/1/2016,obsr438138
1/1/2016,obsr226121
1/1/2016,obsr754432
1/1/2016,obsr543929
1/1/2016,obsr722634
1/1/2016,obsr341205
1/1/2016,obsr1638561
1/1/2016,obsr278275
1/1/2016,obsr786516
1/1/2016,obsr39396
1/1/2016,obsr573255
1/1/2016,obsr163772
1/1/2016,obsr98546
1/1/2016,obsr272236
1/1/2016,obsr289757
1/1/2016,obsr457782
1/1/2016,obsr539125
1/1/2016,obsr578036
1/1/2016,obsr443791
1/1/2016,obsr574091
1/1/2016,obsr672535
1/1/2016,obsr746739
1/1/2016,obsr798520
1/1/2016,obsr704414
1/1/2016,obsr227041
1/1/2016,obsr386176
1/1/2016,obsr599480
1/1/2016,obsr60422
1/1/2016,obsr762368
1/1/2016,obsr43584
1/1/2016,obsr307930
1/1/2016,obsr743124
1/1/2016,obsr310411
1/1/2016,obsr349405
1/1/2016,obsr192392
1/1/2016,obsr679943
1/1/2016,obsr669598
1/1/2016,obsr223457
1/1/2016,obsr234964
1/1/2016,obsr274678
1/1/2016,obsr248943
1/1/2016,obsr231917
1/1/2016,obsr181971
1/1/2016,obsr541127
1/1/2016,obsr120016
1/1/2016,obsr491321
1/1/2016,obsr245077
1/1/2016,obsr27997
1/1/2016,obsr48992
1/1/2016,obsr579406
1/1/2016,obsr683726
1/1/2016,obsr441619
1/1/2016,obsr693984
1/1/2016,obsr216668
1/1/2016,obsr155029
1/1/2016,obsr746046
1/1/2016,obsr263243
1/1/2016,obsr559686
1/1/2016,obsr293382
1/1/2016,obsr503224
1/1/2016,obsr110899
1/1/2016,obsr94220
1/1/2016,obsr234940
1/1/2016,obsr306187
1/1/2016,obsr183723
1/1/2016,obsr772283
1/1/2016,obsr434827
1/1/2016,obsr535142
1/1/2016,obsr778618
1/1/2016,obsr716966
1/1/2016,obsr94907
1/1/2016,obsr380125
1/1/2016,obsr778880
1/1/2016,obsr784179
1/1/2016,obsr271173
1/1/2016,obsr334591
1/1/2016,obsr804499
1/1/2016,obsr562855
1/1/2016,obsr545822
1/1/2016,obsr277757
1/1/2016,obsr810080
1/1/2016,obsr676751
1/1/2016,obsr329299
1/1/2016,obsr827433
1/1/2016,obsr634055
1/1/2016,obsr421954
1/1/2016,obsr678792
1/1/2016,obsr285254
1/1/2016,obsr767541
1/1/2016,obsr769437
1/1/2016,obsr441386
1/1/2016,obsr346667
1/1/2016,obsr663480
1/1/2016,obsr384255
1/1/2016,obsr801134
1/1/2016,obsr746589
1/1/2016,obsr805917
1/1/2016,obsr304885
1/1/2016,obsr749433
1/1/2016,obsr767153
1/1/2016,obsr743984
1/1/2016,obsr177384
1/1/2016,obsr422420
1/1/2016,obsr810067
1/1/2016,obsr755275
1/1/2016,obsr292935
1/1/2016,obsr779770
1/1/2016,obsr506449
1/1/2016,obsr151449
1/1/2016,obsr791621
1/1/2016,obsr685270
1/1/2016,obsr21854
1/1/2016,obsr16990
1/1/2016,obsr451178
1/1/2016,obsr573036
1/1/2016,obsr263601
1/1/2016,obsr548934
1/1/2016,obsr448543
1/1/2016,obsr138506
1/1/2016,obsr454578
1/1/2016,obsr338403
1/1/2016,obsr340868
1/1/2016,obsr215390
1/1/2016,obsr127071
1/1/2016,obsr36690
1/1/2016,obsr348149
1/1/2016,obsr671403
1/1/2016,obsr626607
1/1/2016,obsr650167
1/1/2016,obsr743493
1/1/2016,obsr733388
1/1/2016,obsr549696
1/1/2016,obsr550724
1/1/2016,obsr535437
1/1/2016,obsr467158
1/1/2016,obsr709196
1/1/2016,obsr296647
1/1/2016,obsr721058
1/1/2016,obsr666269
1/1/2016,obsr444779
1/1/2016,obsr409057
1/1/2016,obsr403062
1/1/2016,obsr151686
1/1/2016,obsr435401
1/1/2016,obsr703263
1/1/2016,obsr679277
1/1/2016,obsr301652
1/1/2016,obsr404272
1/1/2016,obsr685956
1/1/2016,obsr444959
1/1/2016,obsr510806
1/1/2016,obsr691518
1/1/2016,obsr151815
1/1/2016,obsr365950
1/1/2016,obsr202251
1/1/2016,obsr644434
1/1/2016,obsr835612
1/1/2016,obsr762825
1/1/2016,obsr649538
1/1/2016,obsr280462
1/1/2016,obsr629188
1/1/2016,obsr30907
1/1/2016,obsr128801
1/1/2016,obsr370112
1/1/2016,obsr662161
1/1/2016,obsr163973
1/1/2016,obsr716647
1/1/2016,obsr297217
1/1/2016,obsr681942
1/1/2016,obsr625022
1/1/2016,obsr751167
1/1/2016,obsr486322
1/1/2016,obsr490005
1/1/2016,obsr114998
1/1/2016,obsr678214
1/1/2016,obsr339135
1/1/2016,obsr212976
1/1/2016,obsr193133
1/1/2016,obsr127404
1/1/2016,obsr112241
1/1/2016,obsr93447
1/1/2016,obsr446022
1/1/2016,obsr800545
1/1/2016,obsr488198
1/1/2016,obsr678516
1/1/2016,obsr121081
1/1/2016,obsr438140
1/1/2016,obsr38011
1/1/2016,obsr211537
1/1/2016,obsr200265
1/1/2016,obsr369391
1/1/2016,obsr195294
1/1/2016,obsr49583
1/1/2016,obsr53162
1/1/2016,obsr18976
1/1/2016,obsr663659
1/1/2016,obsr132936
1/1/2016,obsr15309
1/1/2016,obsr174932
1/1/2016,obsr92075
1/1/2016,obsr147625
1/1/2016,obsr401105
1/1/2016,obsr196530
1/1/2016,obsr417338
1/1/2016,obsr676727
1/1/2016,obsr683058
1/1/2016,obsr942130
1/1/2016,obsr554728
1/1/2016,obsr141382
1/1/2016,obsr236603
1/1/2016,obsr641078
1/1/2016,obsr656186
1/1/2016,obsr354339
1/1/2016,obsr816184
1/1/2016,obsr707034
1/1/2016,obsr654900
1/1/2016,obsr480817
1/1/2016,obsr800706
1/1/2016,obsr165360
1/1/2016,obsr500924
1/1/2016,obsr112836
1/1/2016,obsr40176
1/1/2016,obsr156720
1/1/2016,obsr417571
1/1/2016,obsr265450
1/1/2016,obsr619917
1/1/2016,obsr656123
1/1/2016,obsr348896
1/1/2016,obsr521462
1/1/2016,obsr512850
1/1/2016,obsr428246
1/1/2016,obsr704037
1/1/2016,obsr235447
1/1/2016,obsr594671
1/1/2016,obsr639356
1/1/2016,obsr474634
1/1/2016,obsr41104
1/1/2016,obsr488752
1/1/2016,obsr324086
1/1/2016,obsr148688
1/1/2016,obsr834509
1/1/2016,obsr768114
1/1/2016,obsr90661
1/1/2016,obsr730888
1/1/2016,obsr708553
1/1/2016,obsr430466
1/1/2016,obsr253272
1/1/2016,obsr513811
1/1/2016,obsr654003
1/1/2016,obsr267885
1/1/2016,obsr550548
1/1/2016,obsr800538
1/1/2016,obsr762260
1/1/2016,obsr687557
1/1/2016,obsr743472
1/1/2016,obsr232684
1/1/2016,obsr1126275
1/1/2016,obsr685281
1/1/2016,obsr227449
1/1/2016,obsr60335
1/1/2016,obsr559128
1/1/2016,obsr728991
1/1/2016,obsr1460521
1/1/2016,obsr744763
1/1/2016,obsr825644
1/1/2016,obsr810075
1/1/2016,obsr704233
1/1/2016,obsr217943
1/1/2016,obsr595902
1/1/2016,obsr195514
1/1/2016,obsr673637
1/1/2016,obsr300139
1/1/2016,obsr712759
1/1/2016,obsr476069
1/1/2016,obsr641508
1/1/2016,obsr446127
1/1/2016,obsr745482
1/1/2016,obsr424424
1/1/2016,obsr115902
1/1/2016,obsr613626
1/1/2016,obsr768696
1/1/2016,obsr693091
1/1/2016,obsr558963
1/1/2016,obsr162861
1/1/2016,obsr428978
1/1/2016,obsr524400
1/1/2016,obsr516956
1/1/2016,obsr20834
1/1/2016,obsr487487
1/1/2016,obsr566680
1/1/2016,obsr631734
1/1/2016,obsr141921
1/1/2016,obsr733430
1/1/2016,obsr760492
1/1/2016,obsr318978
1/1/2016,obsr178757
1/1/2016,obsr159406
1/1/2016,obsr245171
1/1/2016,obsr733879
1/1/2016,obsr691186
1/1/2016,obsr131761
1/1/2016,obsr337474
1/1/2016,obsr370855
1/1/2016,obsr487134
1/1/2016,obsr706627
1/1/2016,obsr826833
1/1/2016,obsr51849
1/1/2016,obsr815983
1/1/2016,obsr733473
1/1/2016,obsr630541
1/1/2016,obsr550755
1/1/2016,obsr290835
1/1/2016,obsr335805
1/1/2016,obsr758195
1/1/2016,obsr158140
1/1/2016,obsr682451
1/1/2016,obsr396212
1/1/2016,obsr59159
1/1/2016,obsr684615
1/1/2016,obsr499316
1/1/2016,obsr437307
1/1/2016,obsr664348
1/1/2016,obsr765869
1/1/2016,obsr194669
1/1/2016,obsr407494
1/1/2016,obsr550360
1/1/2016,obsr227758
1/1/2016,obsr212478
1/1/2016,obsr183561
1/1/2016,obsr697204
1/1/2016,obsr283087
1/1/2016,obsr698578
